k auc f1
--------------------run1-----------------
39 0.6435727627780609 0.44871794871794873
40 0.652105620648667 0.46153846153846156
41 0.66280353200883 0.47435897435897434
42 0.6566479877738155 0.47435897435897434
43 0.6545253863134657 0.48717948717948717
44 0.6451010358295126 0.47435897435897434
45 0.6348700967906267 0.5
46 0.6355917812871456 0.47435897435897434
47 0.6361861096960435 0.48717948717948717
48 0.6326625912718629 0.5256410256410257
49 0.6203515028018339 0.5
50 0.6203515028018339 0.48717948717948717
51 0.619544914246901 0.48717948717948717
52 0.6074036338937 0.47435897435897434
53 0.6051536763457293 0.44871794871794873
54 0.6054508405501784 0.4230769230769231
55 0.5975547631176771 0.4230769230769231
56 0.5946680251316012 0.4358974358974359
57 0.5945406690439803 0.41025641025641024
58 0.59878587196468 0.4230769230769231
59 0.5993802003735779 0.44871794871794873
60 0.5995075564611988 0.4358974358974359
61 0.5910171506197996 0.38461538461538464
62 0.5880455085753099 0.37179487179487186
63 0.5832484292749194 0.3974358974358974
64 0.5834606894209543 0.38461538461538464
65 0.5841823739174733 0.37179487179487186
66 0.5811258278145695 0.37179487179487186
67 0.5784088979453217 0.358974358974359
68 0.5826965528952284 0.37179487179487186
69 0.5774325012735608 0.37179487179487186
70 0.5782390898284938 0.37179487179487186
71 0.5731872983528612 0.358974358974359
72 0.5688147393445407 0.358974358974359
73 0.5687298352861266 0.358974358974359
74 0.554423501443369 0.358974358974359
75 0.5553574460859229 0.358974358974359
76 0.553871625063678 0.34615384615384615
77 0.5496688741721855 0.34615384615384615
78 0.5500933944642554 0.37179487179487186
79 0.543640686024792 0.358974358974359
80 0.5413482764476142 0.37179487179487186
81 0.5443199184921039 0.37179487179487186
82 0.5451265070470369 0.37179487179487186
83 0.5423246731193752 0.37179487179487186
84 0.5377398539650196 0.38461538461538464
85 0.5290371879775854 0.358974358974359
86 0.5300560366785533 0.34615384615384615
87 0.5376549499066056 0.358974358974359
88 0.5344710477160808 0.358974358974359
89 0.5247070809984717 0.358974358974359
90 0.5287400237731364 0.358974358974359
91 0.520589234165393 0.358974358974359
92 0.5175751400916964 0.358974358974359
93 0.5174477840040754 0.358974358974359
94 0.510443199184921 0.34615384615384615
95 0.5079809814909153 0.37179487179487186
96 0.5081507896077433 0.358974358974359
97 0.5067923246731194 0.358974358974359
98 0.5012735608762099 0.358974358974359
99 0.5056885719137374 0.37179487179487186
100 0.5111224316522329 0.37179487179487186
101 0.5159619629818305 0.37179487179487186
102 0.5153251825437255 0.38461538461538464
103 0.5098064187468162 0.38461538461538464
104 0.5055612158261165 0.38461538461538464
105 0.5082356936661573 0.38461538461538464
106 0.5105281032433351 0.38461538461538464
107 0.5088300220750552 0.38461538461538464
108 0.510230939038886 0.38461538461538464
109 0.5101460349804721 0.38461538461538464
110 0.5075989132280523 0.38461538461538464
111 0.5082356936661572 0.38461538461538464
112 0.5135846493462388 0.358974358974359
113 0.521310918661912 0.38461538461538464
114 0.5255136695534046 0.3974358974358974
115 0.5203769740193581 0.3974358974358974
116 0.5179996603837663 0.41025641025641024
117 0.5165562913907285 0.41025641025641024
118 0.5137120054338598 0.41025641025641024
119 0.5171081677704195 0.41025641025641024
120 0.5203769740193581 0.41025641025641024
121 0.5245372728816438 0.4230769230769231
122 0.5220750551876379 0.4230769230769231
123 0.522202411275259 0.4230769230769231
124 0.5173204279164544 0.4230769230769231
125 0.5158346068942095 0.4230769230769231
126 0.5166836474783495 0.4230769230769231
127 0.5141365257259296 0.4230769230769231
128 0.5076838172864663 0.4358974358974359
129 0.5043725590083206 0.4230769230769231
130 0.5061130922058075 0.41025641025641024
131 0.5025471217524198 0.41025641025641024
132 0.500169808116828 0.4230769230769231
133 0.49690100186788927 0.4230769230769231
134 0.49380200373577854 0.4230769230769231
135 0.49932076753268806 0.4230769230769231
136 0.49490575649516044 0.4358974358974359
137 0.4908303616912888 0.4358974358974359
138 0.48662761079979616 0.3974358974358974
139 0.4831040923756156 0.38461538461538464
140 0.4805145185939888 0.37179487179487186
141 0.4742316182713533 0.37179487179487186
142 0.4713873323144846 0.358974358974359
143 0.467524197656648 0.358974358974359
144 0.4628969264730854 0.358974358974359
145 0.4584394634063508 0.34615384615384615
146 0.45300560366785536 0.34615384615384615
147 0.4576328748514179 0.3333333333333333
148 0.45364238410596025 0.34615384615384615
149 0.4527508914926133 0.358974358974359
150 0.4522839191713364 0.358974358974359
151 0.45173204279164547 0.37179487179487186
152 0.4381473934454067 0.37179487179487186
153 0.4336899303786721 0.3333333333333333
154 0.4327559857361182 0.3333333333333333
155 0.4361521480726779 0.34615384615384615
156 0.4274070300560367 0.3333333333333333
157 0.42842587875700455 0.3333333333333333
158 0.423841059602649 0.3333333333333333
159 0.43199184921039224 0.3333333333333333
160 0.4274070300560367 0.3333333333333333
161 0.43046357615894043 0.3076923076923077
162 0.4279589064357276 0.3076923076923077
163 0.42426557989471897 0.28205128205128205
164 0.423713703515028 0.2948717948717949
165 0.42235523858040414 0.2948717948717949
166 0.42897775513669556 0.3076923076923077
167 0.4313550687722873 0.3076923076923077
168 0.44137374766513837 0.32051282051282054
169 0.4421803362200713 0.32051282051282054
170 0.4404822550517915 0.32051282051282054
171 0.4421378841908643 0.32051282051282054
172 0.44290202071659024 0.2948717948717949
173 0.4482509763966718 0.2692307692307692
174 0.4600101884870097 0.3076923076923077
175 0.4631516386483274 0.3333333333333333
176 0.46803362200713194 0.3333333333333333
177 0.47028357955510275 0.3076923076923077
178 0.478349465104432 0.32051282051282054
179 0.48106639497367976 0.32051282051282054
180 0.4752504669723213 0.32051282051282054
181 0.47885888945491595 0.3333333333333333
182 0.48344370860927155 0.3333333333333333
183 0.4834861606384785 0.3333333333333333
184 0.47189675666496855 0.3076923076923077
185 0.4687977585328579 0.32051282051282054
186 0.46701477330616403 0.3076923076923077
187 0.46794871794871795 0.3076923076923077
188 0.4696043470877908 0.3076923076923077
189 0.4697317031754118 0.3076923076923077
190 0.48318899643402957 0.34615384615384615
191 0.4794532178638139 0.358974358974359
192 0.4758447953812192 0.3333333333333333
193 0.46429784343691627 0.2948717948717949
194 0.4624299541518085 0.3076923076923077
195 0.4610290371879776 0.3076923076923077
196 0.4539395483104092 0.28205128205128205
197 0.4539395483104092 0.2692307692307692
198 0.4515622346748175 0.28205128205128205
199 0.45483104092375615 0.2948717948717949
200 0.456698930208864 0.3076923076923077
201 0.45368483613516725 0.3076923076923077
202 0.46272711835625746 0.32051282051282054
203 0.4621327899473595 0.32051282051282054
204 0.4624724061810155 0.3076923076923077
205 0.4651893360502632 0.3333333333333333
206 0.4592035999320767 0.3076923076923077
207 0.46200543385973847 0.32051282051282054
208 0.4540669043980302 0.32051282051282054
209 0.456486670062829 0.32051282051282054
210 0.4533027678723043 0.3076923076923077
211 0.4527508914926134 0.3076923076923077
212 0.4533027678723043 0.3076923076923077
213 0.4544065206316862 0.2948717948717949
214 0.4519443029376804 0.3076923076923077
215 0.4498217014773306 0.3076923076923077
216 0.4509254542367125 0.2948717948717949
217 0.4516046867040244 0.32051282051282054
218 0.44977924944812364 0.32051282051282054
219 0.44052470708099845 0.3076923076923077
220 0.42859568687383254 0.3076923076923077
221 0.41624214637459667 0.2692307692307692
222 0.40490745457632876 0.2564102564102564
223 0.41085073866530825 0.2564102564102564
224 0.40652063168619457 0.2948717948717949
225 0.4112328069281711 0.32051282051282054
226 0.41747325522159956 0.32051282051282054
227 0.39832739004924433 0.2692307692307692
228 0.3946340635082357 0.20512820512820512
229 0.38750212260146033 0.23076923076923078
Best-K=11 0.7073781626761759 0.5512820512820513 

--------------------run8-----------------
1 0.4606894209543216 0.32051282051282054
2 0.5666072338257768 0.3974358974358974
3 0.6167855323484464 0.47435897435897434
4 0.6467566649685855 0.46153846153846156
5 0.6722703345219901 0.5
6 0.705722533537103 0.5256410256410257
7 0.717694005773476 0.5128205128205128
8 0.7204109356427237 0.5384615384615384
9 0.7188402105620647 0.5512820512820513
10 0.716802513160129 0.5384615384615384
11 0.7198166072338258 0.5384615384615384
12 0.7165478009848871 0.5384615384615384
13 0.7137035150280183 0.5384615384615384
14 0.7103073526914586 0.5256410256410257
15 0.7114960095092546 0.5512820512820513
16 0.706401766004415 0.5384615384615384
17 0.7047036848361351 0.5256410256410257
18 0.7111988453048056 0.5384615384615384
19 0.6978689081338088 0.5256410256410257
20 0.6980387162506367 0.5384615384615384
21 0.6989302088639837 0.5384615384615384
22 0.6901850908473426 0.5256410256410257
23 0.6889539820003396 0.5
24 0.6822041093564272 0.5128205128205128
25 0.6901001867889285 0.5128205128205128
26 0.6807607403633894 0.5
27 0.6757514009169638 0.47435897435897434
28 0.6691713363898795 0.47435897435897434
29 0.6611054508405502 0.47435897435897434
30 0.6661147902869757 0.47435897435897434
31 0.6560536593649177 0.48717948717948717
32 0.6475632535235184 0.48717948717948717
33 0.6445067074206147 0.48717948717948717
34 0.6357615894039735 0.47435897435897434
35 0.6328323993886908 0.46153846153846156
36 0.6339786041772797 0.46153846153846156
37 0.6335965359144168 0.44871794871794873
38 0.6366530820173204 0.4358974358974359
39 0.6466293088809645 0.46153846153846156
40 0.6446340635082356 0.47435897435897434
41 0.642469010018679 0.44871794871794873
42 0.6415350653761249 0.41025641025641024
43 0.6398794362370521 0.4230769230769231
44 0.6440397350993378 0.41025641025641024
45 0.6448463236542706 0.4230769230769231
46 0.6451434878587197 0.4230769230769231
47 0.6443793513329937 0.4230769230769231
48 0.6411954491424691 0.44871794871794873
49 0.6337238920020377 0.44871794871794873
50 0.6245118016641195 0.44871794871794873
51 0.6021820343012396 0.44871794871794873
52 0.587705892341654 0.4358974358974359
53 0.5737391747325522 0.41025641025641024
54 0.5726778740023774 0.41025641025641024
55 0.5808286636101205 0.3974358974358974
56 0.5818475123110884 0.3974358974358974
57 0.5764136525725929 0.3974358974358974
58 0.5735269145865173 0.3974358974358974
59 0.5711496009509255 0.3974358974358974
60 0.5694090677534386 0.358974358974359
61 0.556079130582442 0.358974358974359
62 0.5558668704364068 0.3333333333333333
63 0.5485651214128036 0.32051282051282054
64 0.5389285107828155 0.32051282051282054
65 0.5312446934963491 0.32051282051282054
66 0.5201222618441161 0.3076923076923077
67 0.5226693835965359 0.32051282051282054
68 0.523093903888606 0.32051282051282054
69 0.5213958227203259 0.3076923076923077
70 0.5226693835965359 0.3076923076923077
71 0.5270843946340634 0.34615384615384615
72 0.52190524707081 0.3333333333333333
73 0.5228816437425708 0.32051282051282054
74 0.5168534555951774 0.32051282051282054
75 0.5081507896077433 0.32051282051282054
76 0.5034810663949737 0.32051282051282054
77 0.4976226863644082 0.32051282051282054
78 0.4905756495160468 0.34615384615384615
79 0.48870776023093904 0.32051282051282054
80 0.4828069281711666 0.32051282051282054
81 0.48637289862455424 0.34615384615384615
82 0.4913822380709798 0.34615384615384615
83 0.4948633044659535 0.358974358974359
84 0.4881558838512481 0.37179487179487186
85 0.4851417897775514 0.38461538461538464
86 0.4838257768721345 0.37179487179487186
87 0.48879266428935303 0.37179487179487186
88 0.4933350314145016 0.37179487179487186
89 0.49274070300560363 0.37179487179487186
90 0.49711326201392425 0.37179487179487186
91 0.5064527084394634 0.37179487179487186
92 0.5045848191543556 0.38461538461538464
93 0.5047546272711836 0.38461538461538464
94 0.5033961623365597 0.37179487179487186
95 0.5036933265410086 0.3974358974358974
96 0.5027169298692478 0.3974358974358974
97 0.5059857361181864 0.38461538461538464
98 0.5047546272711836 0.37179487179487186
99 0.5098913228052301 0.38461538461538464
100 0.5079809814909153 0.38461538461538464
101 0.5092120903379181 0.3974358974358974
102 0.511334691798268 0.41025641025641024
103 0.5076413652572593 0.41025641025641024
104 0.5010613007301749 0.38461538461538464
105 0.49949057564951604 0.41025641025641024
106 0.49953302767872304 0.41025641025641024
107 0.4974104262183732 0.41025641025641024
108 0.4977924944812362 0.3974358974358974
109 0.49876889115299705 0.3974358974358974
110 0.500127356087621 0.3974358974358974
111 0.4988962472406181 0.3974358974358974
112 0.4939718118526065 0.38461538461538464
113 0.49299541518084555 0.358974358974359
114 0.49732552215995923 0.358974358974359
115 0.49341993547291557 0.37179487179487186
116 0.49566989302088643 0.38461538461538464
117 0.49664628969264735 0.38461538461538464
118 0.49736797418916623 0.37179487179487186
119 0.49821701477330615 0.37179487179487186
120 0.49583970113771436 0.37179487179487186
121 0.49927831550348106 0.38461538461538464
122 0.4983019188317201 0.3974358974358974
123 0.5005518763796909 0.41025641025641024
124 0.49876889115299705 0.38461538461538464
125 0.4979623025980642 0.4230769230769231
126 0.500084904058414 0.3974358974358974
127 0.5041178468330787 0.41025641025641024
128 0.5075564611988453 0.41025641025641024
129 0.5082356936661572 0.4358974358974359
130 0.5115894039735099 0.4358974358974359
131 0.5057310239429444 0.41025641025641024
132 0.5030989981321108 0.38461538461538464
133 0.4991085073866531 0.38461538461538464
134 0.49923586347427407 0.38461538461538464
135 0.49583970113771436 0.37179487179487186
136 0.49583970113771436 0.37179487179487186
137 0.49184921039225676 0.37179487179487186
138 0.4868823229750382 0.358974358974359
139 0.49388690779419253 0.358974358974359
140 0.4931652232976736 0.37179487179487186
141 0.4936321956189506 0.37179487179487186
142 0.49070300560366786 0.358974358974359
143 0.48501443368993036 0.37179487179487186
144 0.48535404992358633 0.358974358974359
145 0.4797503820682628 0.358974358974359
146 0.4705807437595517 0.34615384615384615
147 0.46981660723382573 0.34615384615384615
148 0.4683307862115809 0.34615384615384615
149 0.4533876719307183 0.3333333333333333
150 0.4576328748514179 0.3333333333333333
151 0.4526659874341994 0.34615384615384615
152 0.44863304465953474 0.34615384615384615
153 0.44086432331465447 0.34615384615384615
154 0.4433689930378672 0.34615384615384615
155 0.43560027169298693 0.34615384615384615
156 0.4336899303786721 0.3333333333333333
157 0.4273645780268297 0.3076923076923077
158 0.42171845814229925 0.28205128205128205
159 0.4173034471047716 0.2692307692307692
160 0.41377992868059094 0.2692307692307692
161 0.4144167091186959 0.2948717948717949
162 0.41437425708948883 0.2948717948717949
163 0.41394973679741887 0.2692307692307692
164 0.4150959415860078 0.2692307692307692
165 0.4246051961283749 0.2692307692307692
166 0.42868059093224653 0.2948717948717949
167 0.4311852606554593 0.3076923076923077
168 0.4334776702326371 0.32051282051282054
169 0.43076074036338935 0.2948717948717949
170 0.42634572932586173 0.28205128205128205
171 0.423756155544235 0.2692307692307692
172 0.4261334691798268 0.28205128205128205
173 0.42626082526744774 0.28205128205128205
174 0.4298692477500424 0.28205128205128205
175 0.4323739174732552 0.2948717948717949
176 0.43279843776532523 0.2948717948717949
177 0.434538970962812 0.2948717948717949
178 0.4293173713703514 0.28205128205128205
179 0.434963491254882 0.28205128205128205
180 0.4327559857361182 0.2564102564102564
181 0.4358974358974359 0.24358974358974358
182 0.43950585838003053 0.2692307692307692
183 0.4393785022924096 0.2692307692307692
184 0.45024622176940055 0.3076923076923077
185 0.4551706571574121 0.28205128205128205
186 0.45546782136186104 0.3076923076923077
187 0.4603498047206656 0.3333333333333333
188 0.4613262013924265 0.3333333333333333
189 0.46119884530480554 0.34615384615384615
190 0.4603922567498726 0.32051282051282054
191 0.46476481575819323 0.32051282051282054
192 0.4654440482255051 0.32051282051282054
193 0.4651468840210562 0.32051282051282054
194 0.46247240618101537 0.3333333333333333
195 0.45988283239938865 0.2692307692307692
196 0.4535150280183392 0.28205128205128205
197 0.4528357955510274 0.28205128205128205
198 0.4515622346748175 0.2564102564102564
199 0.4554678213618611 0.28205128205128205
200 0.4531754117846833 0.2948717948717949
201 0.4515622346748175 0.2948717948717949
202 0.44566140261504494 0.3076923076923077
203 0.4396332144676515 0.2948717948717949
204 0.4381049414161997 0.2948717948717949
205 0.43712854474443874 0.28205128205128205
206 0.43042112412973343 0.28205128205128205
207 0.43165223297673627 0.28205128205128205
208 0.43152487688911534 0.28205128205128205
209 0.43475123110884706 0.28205128205128205
210 0.4302088639836984 0.28205128205128205
211 0.43301069791136015 0.28205128205128205
212 0.42842587875700455 0.2948717948717949
213 0.4257938529461708 0.2948717948717949
214 0.42473255221599593 0.3076923076923077
215 0.42328918322295805 0.3076923076923077
216 0.42354389539820003 0.2948717948717949
217 0.4272796739684157 0.2948717948717949
218 0.4334776702326371 0.2948717948717949
219 0.4359823399558499 0.2948717948717949
220 0.4291900152827305 0.2948717948717949
221 0.42906265919510955 0.3076923076923077
222 0.42456274409916794 0.3076923076923077
223 0.4110205467821362 0.2948717948717949
224 0.4117846833078621 0.2692307692307692
225 0.4032518254372559 0.28205128205128205
226 0.4157751740533197 0.2948717948717949
227 0.3888605875360842 0.24358974358974358
228 0.3718373238240788 0.23076923076923078
229 0.38147393445406685 0.24358974358974358
Best-K=8 0.7204109356427237 0.5384615384615384 

--------------------run9-----------------
1 0.47877398539650196 0.3333333333333333
2 0.5633384275768383 0.41025641025641024
3 0.6287145525556121 0.46153846153846156
4 0.6450161317710987 0.47435897435897434
5 0.6714212939378502 0.47435897435897434
6 0.6795720835455934 0.44871794871794873
7 0.6941755815928001 0.5
8 0.6979538121922229 0.5384615384615384
9 0.7079300390558669 0.5384615384615384
10 0.706656478179657 0.5128205128205128
11 0.7114111054508405 0.48717948717948717
12 0.7099677364578026 0.5
13 0.707760230939039 0.5256410256410257
14 0.7117931737137034 0.5128205128205128
15 0.7140855832908812 0.5128205128205128
16 0.7077602309390388 0.5128205128205128
17 0.7005009339446425 0.5384615384615384
18 0.6962981830531499 0.5384615384615384
19 0.6915860078111734 0.5256410256410257
20 0.6895483104092376 0.5128205128205128
21 0.6819493971811853 0.5
22 0.6760061130922058 0.47435897435897434
23 0.6726948548140601 0.46153846153846156
24 0.673586347427407 0.5
25 0.6698505688571913 0.5128205128205128
26 0.6652657497028358 0.48717948717948717
27 0.662506367804381 0.48717948717948717
28 0.6607658346068942 0.48717948717948717
29 0.6633129563593139 0.48717948717948717
30 0.6684071998641535 0.48717948717948717
31 0.6682373917473254 0.5
32 0.6600866021395823 0.47435897435897434
33 0.6534640855832908 0.47435897435897434
34 0.6541433180506028 0.46153846153846156
35 0.66365257259297 0.46153846153846156
36 0.6617846833078621 0.46153846153846156
37 0.6649685854983868 0.47435897435897434
38 0.6643742570894889 0.47435897435897434
39 0.6593649176430634 0.48717948717948717
40 0.6593649176430633 0.47435897435897434
41 0.6614026150449991 0.46153846153846156
42 0.6656053659364917 0.46153846153846156
43 0.6602988622856173 0.44871794871794873
44 0.6647987773815588 0.47435897435897434
45 0.6614450670742061 0.48717948717948717
46 0.6438274749533027 0.46153846153846156
47 0.6265494990660554 0.47435897435897434
48 0.6175072168449651 0.47435897435897434
49 0.6034980472066565 0.4230769230769231
50 0.5894888775683478 0.4230769230769231
51 0.5751400916963831 0.41025641025641024
52 0.5625318390219053 0.4230769230769231
53 0.5561640346408558 0.41025641025641024
54 0.5401171676006113 0.358974358974359
55 0.5281456953642384 0.37179487179487186
56 0.5261079979623027 0.358974358974359
57 0.5228816437425708 0.358974358974359
58 0.5185090847342503 0.34615384615384615
59 0.520504330106979 0.38461538461538464
60 0.5224995754797079 0.3974358974358974
61 0.5160893190694515 0.37179487179487186
62 0.511037527593819 0.3333333333333333
63 0.5047970793003905 0.3333333333333333
64 0.5070894888775683 0.3333333333333333
65 0.5090847342502972 0.3333333333333333
66 0.5143912379011717 0.3333333333333333
67 0.5129478689081338 0.3333333333333333
68 0.5080658855493292 0.3333333333333333
69 0.510910171506198 0.3333333333333333
70 0.5118865681779589 0.3333333333333333
71 0.51074036338937 0.3333333333333333
72 0.5194430293768043 0.358974358974359
73 0.5257683817286466 0.3333333333333333
74 0.5271268466632704 0.34615384615384615
75 0.5284428595686874 0.34615384615384615
76 0.52148072677874 0.358974358974359
77 0.521862795041603 0.34615384615384615
78 0.5227542876549499 0.34615384615384615
79 0.5317965698760401 0.34615384615384615
80 0.5346833078621158 0.34615384615384615
81 0.532348446255731 0.358974358974359
82 0.5302682968245882 0.358974358974359
83 0.520843946340635 0.358974358974359
84 0.520546782136186 0.358974358974359
85 0.5172355238580404 0.34615384615384615
86 0.5143063338427577 0.34615384615384615
87 0.521438274749533 0.34615384615384615
88 0.5179996603837663 0.34615384615384615
89 0.5201222618441161 0.358974358974359
90 0.511419595856682 0.34615384615384615
91 0.5122261844116149 0.34615384615384615
92 0.5085328578706062 0.34615384615384615
93 0.5138818135506877 0.34615384615384615
94 0.5140940736967227 0.358974358974359
95 0.5154525386313465 0.358974358974359
96 0.5168110035659704 0.358974358974359
97 0.5160468670402445 0.358974358974359
98 0.5193581253183902 0.358974358974359
99 0.5145610460179997 0.358974358974359
100 0.511249787739854 0.358974358974359
101 0.5064102564102564 0.37179487179487186
102 0.5052215995924605 0.34615384615384615
103 0.5062404482934284 0.34615384615384615
104 0.5077687213448803 0.37179487179487186
105 0.5047121752419765 0.3333333333333333
106 0.5070894888775683 0.32051282051282054
107 0.5062404482934284 0.32051282051282054
108 0.5023773136355918 0.32051282051282054
109 0.5061979962642215 0.3333333333333333
110 0.5053065036508745 0.32051282051282054
111 0.5002971642044489 0.32051282051282054
112 0.4990660553574461 0.3076923076923077
113 0.49673119375106134 0.3076923076923077
114 0.4966038376634403 0.32051282051282054
115 0.4963915775174053 0.32051282051282054
116 0.4914671421293938 0.32051282051282054
117 0.4903633893700119 0.32051282051282054
118 0.4880285277636271 0.32051282051282054
119 0.4855238580404143 0.32051282051282054
120 0.48106639497367976 0.32051282051282054
121 0.48115129903209375 0.3333333333333333
122 0.47745797249108507 0.3333333333333333
123 0.48098149091526576 0.3333333333333333
124 0.4805145185939888 0.3333333333333333
125 0.47792494481236203 0.3333333333333333
126 0.48051451859398875 0.3333333333333333
127 0.48174562744099164 0.3333333333333333
128 0.4856087620988283 0.3333333333333333
129 0.48870776023093904 0.34615384615384615
130 0.4877313635591781 0.3333333333333333
131 0.48535404992358633 0.34615384615384615
132 0.4916369502462218 0.34615384615384615
133 0.49100016980811684 0.3333333333333333
134 0.49409916794022757 0.358974358974359
135 0.4921039225674987 0.3333333333333333
136 0.49566989302088643 0.34615384615384615
137 0.49180675836304977 0.3333333333333333
138 0.48998132110714887 0.34615384615384615
139 0.4860332823908982 0.34615384615384615
140 0.48123620309050774 0.34615384615384615
141 0.4798352861266768 0.34615384615384615
142 0.478009848870776 0.358974358974359
143 0.4760570555272542 0.358974358974359
144 0.47380709797928344 0.3333333333333333
145 0.47096281202241463 0.3333333333333333
146 0.4663779928680591 0.3333333333333333
147 0.4640006792324673 0.3333333333333333
148 0.4611988453048056 0.3333333333333333
149 0.4601375445746307 0.32051282051282054
150 0.46175072168449655 0.3333333333333333
151 0.4544914246901002 0.32051282051282054
152 0.44880285277636267 0.32051282051282054
153 0.44277466462896925 0.32051282051282054
154 0.44247750042452033 0.3076923076923077
155 0.44137374766513837 0.3076923076923077
156 0.43424180675836305 0.3076923076923077
157 0.4290202071659025 0.2948717948717949
158 0.43008150789607735 0.2948717948717949
159 0.42498726439123785 0.2948717948717949
160 0.42808626252334864 0.2948717948717949
161 0.423841059602649 0.2948717948717949
162 0.42570894888775684 0.2948717948717949
163 0.42638818135506873 0.28205128205128205
164 0.4235014433689931 0.28205128205128205
165 0.424732552215996 0.28205128205128205
166 0.42677024961793175 0.2948717948717949
167 0.4224825946680252 0.2948717948717949
168 0.41878926812701645 0.2948717948717949
169 0.41501103752759383 0.28205128205128205
170 0.41373747665138394 0.3076923076923077
171 0.4211241297334013 0.3076923076923077
172 0.4217609101715062 0.3076923076923077
173 0.4261759212090338 0.3076923076923077
174 0.4253693326541009 0.3076923076923077
175 0.43199184921039224 0.2948717948717949
176 0.42626082526744774 0.28205128205128205
177 0.4225674987264391 0.28205128205128205
178 0.43071828833418235 0.2692307692307692
179 0.43674647648157583 0.2692307692307692
180 0.44485481406011207 0.2948717948717949
181 0.4436237052131091 0.28205128205128205
182 0.445831210731873 0.28205128205128205
183 0.4446001018848701 0.28205128205128205
184 0.4530480556970623 0.2948717948717949
185 0.4541942604856512 0.2948717948717949
186 0.4550857530989981 0.2948717948717949
187 0.4531329597554763 0.3076923076923077
188 0.4527933435218203 0.3076923076923077
189 0.4526659874341994 0.2948717948717949
190 0.4533876719307183 0.28205128205128205
191 0.45470368483613516 0.28205128205128205
192 0.4606469689251146 0.2948717948717949
193 0.4586941755815928 0.2948717948717949
194 0.45814229920190186 0.2948717948717949
195 0.46735438953982 0.32051282051282054
196 0.467524197656648 0.3076923076923077
197 0.46162336559687545 0.32051282051282054
198 0.4627271183562574 0.2948717948717949
199 0.4578451349974529 0.3076923076923077
200 0.4578875870266599 0.2948717948717949
201 0.45245372728816435 0.2948717948717949
202 0.4517744948208524 0.3076923076923077
203 0.4487604007471557 0.32051282051282054
204 0.4418407199864154 0.3076923076923077
205 0.4414161996943454 0.32051282051282054
206 0.43598233995584984 0.3076923076923077
207 0.4316097809475293 0.2948717948717949
208 0.42494481236203085 0.2948717948717949
209 0.42473255221599593 0.2948717948717949
210 0.4230344710477161 0.3076923076923077
211 0.4174732552215996 0.2948717948717949
212 0.41704873492952965 0.2948717948717949
213 0.41989302088639835 0.3076923076923077
214 0.42035999320767536 0.3076923076923077
215 0.4228646629308881 0.3076923076923077
216 0.41963830871115637 0.3076923076923077
217 0.4181949397181185 0.2948717948717949
218 0.41594498217014775 0.2948717948717949
219 0.4121242995415181 0.2948717948717949
220 0.40758193241636953 0.2948717948717949
221 0.3947614195958567 0.2564102564102564
222 0.38970962812022414 0.2564102564102564
223 0.37892681270164713 0.24358974358974358
224 0.3744268976057055 0.21794871794871795
225 0.3732382407879096 0.24358974358974358
226 0.37739853965019526 0.23076923076923078
227 0.3613092205807438 0.21794871794871795
228 0.3752334861606385 0.24358974358974358
229 0.3741721854304636 0.24358974358974358
Best-K=15 0.7140855832908812 0.5128205128205128 

--------------------run10-----------------
1 0.3841059602649006 0.2692307692307692
2 0.5299286805909322 0.38461538461538464
3 0.5822720326031584 0.44871794871794873
4 0.652402784853116 0.46153846153846156
5 0.6779589064357276 0.5384615384615384
6 0.684793683138054 0.5256410256410257
7 0.6874257089488878 0.5512820512820513
8 0.6884445576498557 0.5256410256410257
9 0.6839446425539141 0.5384615384615384
10 0.6902699949057565 0.5128205128205128
11 0.7033027678723043 0.5256410256410257
12 0.7026659874341994 0.5
13 0.6992273730684327 0.5256410256410257
14 0.6977415520461878 0.5
15 0.695831210731873 0.5
16 0.6910765834606893 0.5
17 0.6911190354898964 0.5128205128205128
18 0.6961708269655289 0.5
19 0.6924350483953133 0.5128205128205128
20 0.6873832569196807 0.5128205128205128
21 0.6901850908473425 0.5256410256410257
22 0.6885719137374766 0.5256410256410257
23 0.6828408897945323 0.5
24 0.674095771777891 0.5
25 0.6670911869587366 0.48717948717948717
26 0.6676855153676345 0.46153846153846156
27 0.6653506537612497 0.46153846153846156
28 0.6622092035999321 0.46153846153846156
29 0.6658600781117336 0.5
30 0.6616997792494481 0.46153846153846156
31 0.6545253863134658 0.44871794871794873
32 0.6555442350144337 0.44871794871794873
33 0.6494311428086262 0.44871794871794873
34 0.6435303107488538 0.4358974358974359
35 0.641237901171676 0.44871794871794873
36 0.6456953642384107 0.46153846153846156
37 0.6477755136695533 0.46153846153846156
38 0.6450585838003057 0.44871794871794873
39 0.6453132959755477 0.44871794871794873
40 0.640770928850399 0.4358974358974359
41 0.6512141280353201 0.4358974358974359
42 0.6503650874511803 0.4358974358974359
43 0.641832229580574 0.4358974358974359
44 0.6437425708948887 0.46153846153846156
45 0.6442519952453728 0.44871794871794873
46 0.6447189675666497 0.44871794871794873
47 0.6479877738155884 0.44871794871794873
48 0.6503650874511802 0.46153846153846156
49 0.6452708439463406 0.4230769230769231
50 0.631558838512481 0.4230769230769231
51 0.6185685175751401 0.4358974358974359
52 0.6173374087281371 0.4230769230769231
53 0.6035829512650706 0.41025641025641024
54 0.5983613516726101 0.3974358974358974
55 0.5982339955849889 0.3974358974358974
